id,googleName,primaryDisplayName,googlePlaceId,nationalPhoneNumber,internationalPhoneNumber,latitude,longitude,websiteUri,googleMapsUri,businessStatus,primaryType,goodForChildren,allowDogs,acceptCreditCards,acceptDebitCards,acceptCashOnly,freeParkingLot,paidParkingLot,freeStreetParking,wheelchairAccessibleParking,wheelchairAccessibleSeating,geminiGenerativeSummary,editorialSummary,regionCode,languageCode,postalCode,administrativeArea,locality,addressLines,state,formattedAddress,shortFormattedAddress,statePark,stateForest,stateWayside,nationalForest,countyPark,naturalWildlifeArea,cityPark,regularWeekdayDescriptions,currentWeekdayDescriptions
24,places/ChIJi7RSyJU49IcRTm8VT_5jOKc,Red Jacket Trail Park,ChIJi7RSyJU49IcRTm8VT_5jOKc,(507) 304-4025,+1 507-304-4025,44.11788,-94.04924,http://www.blueearthcountymn.gov/facilities/facility/details/Red-Jacket-Valley-Park-48,https://maps.google.com/?cid=12049490746929409870&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,false,false,true,false,"Natural area with a lake and river, plus a bridge offering scenic views, trails, and fishing.","",US,en,56001,MN,Mankato,[19950 State Hwy 66],MN,"19950 State Hwy 66, Mankato, MN 56001","19950 State Hwy 66, Mankato",true,false,false,false,false,false,false,"['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']","['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']"
25,places/ChIJxzroSXk39IcRCjI0_Rz3ZbA,Bluff Park,ChIJxzroSXk39IcRCjI0_Rz3ZbA,(507) 625-3382,+1 507-625-3382,44.182293,-94.0248,https://www.northmankato.com/_T31_R4.php,https://maps.google.com/?cid=12710837227202294282&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Quiet park, with trails, offering scenic views and native flowers.","",US,en,56003,MN,North Mankato,[188 Mary Cir],MN,"188 Mary Cir, North Mankato, MN 56003","188 Mary Cir, North Mankato",true,false,false,false,false,false,false,"['Monday: 4:00 AM – 10:00 PM', 'Tuesday: 4:00 AM – 10:00 PM', 'Wednesday: 4:00 AM – 10:00 PM', 'Thursday: 4:00 AM – 10:00 PM', 'Friday: 4:00 AM – 10:00 PM', 'Saturday: 4:00 AM – 10:00 PM', 'Sunday: 4:00 AM – 10:00 PM']","['Monday: 4:00 AM – 10:00 PM', 'Tuesday: 4:00 AM – 10:00 PM', 'Wednesday: 4:00 AM – 10:00 PM', 'Thursday: 4:00 AM – 10:00 PM', 'Friday: 4:00 AM – 10:00 PM', 'Saturday: 4:00 AM – 10:00 PM', 'Sunday: 4:00 AM – 10:00 PM']"
26,places/ChIJo65Y-WU39IcR5TKAOVtBvdQ,Sibley Park,ChIJo65Y-WU39IcR5TKAOVtBvdQ,(507) 387-8600,+1 507-387-8600,44.161507,-94.03296,https://www.mankatomn.gov/about-mankato/parks-trails-and-recreation/community-parks/sibley-park,https://maps.google.com/?cid=15329480566701568741&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,true,false,true,false,"Park featuring playgrounds and hiking trails, with a petting zoo plus geese and other creatures.","Expansive, popular park with a petting zoo, sports facilities, fishing & winter sledding.",US,en,56001,MN,Mankato,[900 Mound Ave],MN,"900 Mound Ave, Mankato, MN 56001","900 Mound Ave, Mankato",true,false,false,false,false,false,false,"['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']","['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']"
27,places/ChIJXy1d96aM84cRjkJ2spU1jkA,Steinberg Nature Park,ChIJXy1d96aM84cRjkJ2spU1jkA,"","",43.63861,-94.082504,"",https://maps.google.com/?cid=4651714382180795022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Park featuring a variety of trails, a picnic area, and a river overlook, plus a public restroom.","",US,en,56013,MN,Blue Earth,[39041 E 7th St],MN,"39041 E 7th St, Blue Earth, MN 56013","39041 E 7th St, Blue Earth",true,false,false,false,false,false,false,"['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']","['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']"
28,places/ChIJZZgI2A1W8YcRsc8RlvD6NOo,Pihl's Park Campground,ChIJZZgI2A1W8YcRsc8RlvD6NOo,(507) 525-3114,+1 507-525-3114,43.640953,-93.725815,https://www.co.faribault.mn.us/county-parks/pages/pihls-park,https://maps.google.com/?cid=16876389614880935857&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,campground,true,true,false,false,false,false,false,false,true,false,"","",US,en,56097-4640,MN,Wells,[10757 570th Ave],MN,"10757 570th Ave, Wells, MN 56097","10757 570th Ave, Wells",true,false,false,false,false,false,false,[],[]
29,places/ChIJ_1UVVbov9IcR7vA3_KcuWSU,Eagle Lake Rest Area on Sakatah Singing Hill Trail,ChIJ_1UVVbov9IcR7vA3_KcuWSU,"","",44.182796,-93.89447,"",https://maps.google.com/?cid=2691233551356522734&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"","",US,en,56001,MN,Mankato,[Sakatah Singing Hills State Trail],MN,"Sakatah Singing Hills State Trail, Mankato, MN 56001","Sakatah Singing Hills State Trail, Mankato",true,false,false,false,false,false,false,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
30,places/ChIJ2VWs0Ssm9IcRbCLDPI8vW4c,Bray Park & Campground,ChIJ2VWs0Ssm9IcRbCLDPI8vW4c,(507) 243-3885,+1 507-243-3885,44.18283,-93.789635,http://www.co.blue-earth.mn.us/Facilities/Facility/Details/Bray-Park--Campground-2,https://maps.google.com/?cid=9753441710247191148&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,Area featuring a popular sandy beach and campground (some have fire pits).,"",US,en,56063-4402,MN,Madison Lake,[22214 Oriole Rd],MN,"22214 Oriole Rd, Madison Lake, MN 56063","22214 Oriole Rd, Madison Lake",true,false,false,false,false,false,false,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']","['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
31,places/ChIJ8d1b-stG9IcR4cA5SJmGUMA,Bigger Manitou Falls,ChIJ8d1b-stG9IcR4cA5SJmGUMA,"","",44.101955,-94.12625,"",https://maps.google.com/?cid=13857724046318878945&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,false,false,false,false,false,false,false,false,false,false,"","",US,en,56055-2358,MN,Lake Crystal,[53669 T-751],MN,"53669 T-751, Lake Crystal, MN 56055","53669 T-751, Lake Crystal",true,false,false,false,false,false,false,[],[]
32,places/ChIJ29dXpAgx8YcR5eBNLOC2PcM,Myre-Big Island State Park,ChIJ29dXpAgx8YcR5eBNLOC2PcM,(507) 668-7060,+1 507-668-7060,43.637157,-93.30894,http://www.dnr.state.mn.us/state_parks/myre_big_island/index.html,https://maps.google.com/?cid=14068601884907528421&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,state_park,true,true,false,false,false,true,true,false,true,false,"Lakeside state park featuring trails for hiking and biking, plus camping and picnicking.","Sprawling oak savanna & prairie area with a glacial esker offers wetland birding, camping & hiking.",US,en,56007,MN,Albert Lea,[19499 780th Ave],MN,"19499 780th Ave, Albert Lea, MN 56007","19499 780th Ave, Albert Lea",true,false,false,false,false,false,false,"['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']","['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']"
33,places/ChIJsV3IUkuh8IcRYuhQUnbLnrQ,Lake Louise State Park,ChIJsV3IUkuh8IcRYuhQUnbLnrQ,(507) 352-5111,+1 507-352-5111,43.535988,-92.512344,http://www.dnr.state.mn.us/state_parks/lake_louise/index.html,https://maps.google.com/?cid=13015063682194925666&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,state_park,true,true,false,false,false,false,true,false,true,false,"Lakeside park with a swimming beach, plus trails for hiking, biking and horseback riding.","",US,en,55951,MN,Le Roy,[12385 766th Ave],MN,"12385 766th Ave, Le Roy, MN 55951","12385 766th Ave, Le Roy",true,false,false,false,false,false,false,"['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']","['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']"
34,places/ChIJUcunlQcf94cRkmruXEpVYE8,Rice Lake State Park,ChIJUcunlQcf94cRkmruXEpVYE8,(507) 414-6191,+1 507-414-6191,44.092854,-93.06377,http://www.dnr.state.mn.us/state_parks/rice_lake/index.html,https://maps.google.com/?cid=5719665304635599506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,state_park,true,true,false,false,false,true,true,false,true,false,Family-friendly park featuring fishing and lakeside hiking trails.,"",US,en,55060,MN,Owatonna,[8485 Rose St],MN,"8485 Rose St, Owatonna, MN 55060","8485 Rose St, Owatonna",true,false,false,false,false,false,false,"['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']","['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']"
35,places/ChIJE5KnDu0e94cRQZpBOUZsR4Y,Rice Lake,ChIJE5KnDu0e94cRQZpBOUZsR4Y,"","",44.11052,-93.046036,"",https://maps.google.com/?cid=9675821373292911169&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"","",false,false,false,false,false,false,false,false,false,false,"","","","","","","",[],"","Rice Lake, Merton Township, MN 55060","Rice Lake, Merton Township",true,false,false,false,false,false,false,[],[]
36,places/ChIJyyWh4bTh-YcRI33l-lQmVzg,Quarry Hill Park,ChIJyyWh4bTh-YcRI33l-lQmVzg,(507) 328-3950,+1 507-328-3950,44.02967,-92.42978,https://www.qhnc.org/,https://maps.google.com/?cid=4059755735526243619&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,false,false,true,false,"Clean, sprawling park featuring an aquarium, cave, trails and nature center.","Peaceful natural area with a nature center, trails, wildlife habitats & educational programming.",US,en,55906,MN,Rochester,[701 Silver Creek Rd NE],MN,"701 Silver Creek Rd NE, Rochester, MN 55906","701 Silver Creek Rd NE, Rochester",true,false,false,false,false,false,false,"['Monday: 5:00 AM – 11:00 PM', 'Tuesday: 5:00 AM – 11:00 PM', 'Wednesday: 5:00 AM – 11:00 PM', 'Thursday: 5:00 AM – 11:00 PM', 'Friday: 5:00 AM – 11:00 PM', 'Saturday: 5:00 AM – 11:00 PM', 'Sunday: 5:00 AM – 11:00 PM']","['Monday: 5:00 AM – 11:00 PM', 'Tuesday: 5:00 AM – 11:00 PM', 'Wednesday: 5:00 AM – 11:00 PM', 'Thursday: 5:00 AM – 11:00 PM', 'Friday: 5:00 AM – 11:00 PM', 'Saturday: 5:00 AM – 11:00 PM', 'Sunday: 5:00 AM – 11:00 PM']"
37,places/ChIJT-zqXTYf94cRut0wDz8kcc4,Rice Lake State Park Campground,ChIJT-zqXTYf94cRut0wDz8kcc4,"","",44.089664,-93.060295,https://www.dnr.state.mn.us/state_parks/park.html?id=spk00250,https://maps.google.com/?cid=14875710897437859258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,campground,false,true,false,false,false,false,false,false,true,false,"","",US,en,55060,MN,Owatonna,[8485 Rose St],MN,"8485 Rose St, Owatonna, MN 55060","8485 Rose St, Owatonna",true,false,false,false,false,false,false,[],[]
38,places/ChIJcxHHV7z8-YcR_e5VG9Tuyh0,Root River Park,ChIJcxHHV7z8-YcR_e5VG9Tuyh0,(507) 328-7070,+1 507-328-7070,43.903393,-92.398155,https://www.olmstedcounty.gov/residents/parks-recreation/parks/root-river-park,https://maps.google.com/?cid=2146790767154556669&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,true,false,true,false,"Park featuring picnic areas with grills and fire pits, a skate park, and scenic trails.","",US,en,55904,MN,Rochester,[4012 80th St SE],MN,"4012 80th St SE, Rochester, MN 55904","4012 80th St SE, Rochester",true,false,false,false,false,false,false,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']","['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
39,places/ChIJtawBrhox8YcR8mgf2EhU-p4,White Fox Campground,ChIJtawBrhox8YcR8mgf2EhU-p4,"","",43.634174,-93.30427,"",https://maps.google.com/?cid=11455561274010593522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,campground,false,true,false,false,false,false,false,false,true,false,"","",US,en,56007,MN,Albert Lea,[19499 780th Ave],MN,"19499 780th Ave, Albert Lea, MN 56007","19499 780th Ave, Albert Lea",true,false,false,false,false,false,false,[],[]
40,places/ChIJj7RBhapf94cR8XpBf9T0rP4,Cascade Lake Park,ChIJj7RBhapf94cR8XpBf9T0rP4,(507) 328-2525,+1 507-328-2525,44.02437,-92.49555,https://www.rochestermn.gov/departments/parks-and-recreation/parks-trails-recreation-facilities/cascade-lake-park,https://maps.google.com/?cid=18351311775133170417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,true,true,true,false,"Park with a lakeside beach, playground, picnic tables, and walking/biking trail.","This recreational area offers a lakeside trail with spots for fishing, plus an open play field.",US,en,55902,MN,Rochester,"[Zumbro West Park, 88 23rd Ave SW]",MN,"Zumbro West Park, 88 23rd Ave SW, Rochester, MN 55902","Zumbro West Park, 88 23rd Ave SW, Rochester",true,false,false,false,false,false,false,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']","['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
41,places/ChIJK3NkiSfV8IcRrwURJpTWTJM,Moscow State Game Refuge,ChIJK3NkiSfV8IcRrwURJpTWTJM,"","",43.699272,-93.077576,"",https://maps.google.com/?cid=10614094353587570095&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,state_park,true,false,false,false,false,false,false,false,false,false,"","",US,en,55912,MN,Austin,[89617 240th St],MN,"89617 240th St, Austin, MN 55912","89617 240th St, Austin",true,false,false,false,false,false,false,[],[]
42,places/ChIJxX1DChFY94cRWVGw-x11c9M,South Pointe Park,ChIJxX1DChFY94cRWVGw-x11c9M,"","",43.929924,-92.47288,"",https://maps.google.com/?cid=15236650735961657689&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"","",US,en,55902,MN,Rochester,[6220 S Pointe Dr SW],MN,"6220 S Pointe Dr SW, Rochester, MN 55902","6220 S Pointe Dr SW, Rochester",true,false,false,false,false,false,false,"['Monday: 5:00 AM – 10:00 PM', 'Tuesday: 5:00 AM – 10:00 PM', 'Wednesday: 5:00 AM – 10:00 PM', 'Thursday: 5:00 AM – 10:00 PM', 'Friday: 5:00 AM – 10:00 PM', 'Saturday: 5:00 AM – 10:00 PM', 'Sunday: 5:00 AM – 10:00 PM']","['Monday: 5:00 AM – 10:00 PM', 'Tuesday: 5:00 AM – 10:00 PM', 'Wednesday: 5:00 AM – 10:00 PM', 'Thursday: 5:00 AM – 10:00 PM', 'Friday: 5:00 AM – 10:00 PM', 'Saturday: 5:00 AM – 10:00 PM', 'Sunday: 5:00 AM – 10:00 PM']"
43,places/ChIJTx1cAHZk94cRn5yjoRrtIro,Oronoco Park,ChIJTx1cAHZk94cRn5yjoRrtIro,"","",44.16819,-92.54022,"",https://maps.google.com/?cid=13412543338899545247&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Park featuring picnic tables and public restrooms, plus trails and a river.","",US,en,55960-1451,MN,Oronoco,[310 5th St NW],MN,"310 5th St NW, Oronoco, MN 55960","310 5th St NW, Oronoco",true,false,false,false,false,false,false,"['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']","['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']"
44,places/ChIJES-UBZ_n9ocRpJ-HBLPKD-k,Steele County Fairgrounds Park,ChIJES-UBZ_n9ocRpJ-HBLPKD-k,(507) 451-5305,+1 507-451-5305,44.066864,-93.21877,http://www.scff.org/,https://maps.google.com/?cid=16793864405711822756&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,event_venue,false,false,false,false,false,true,true,true,true,false,"","",US,en,55060,MN,Owatonna,[18th St SW],MN,"18th St SW, Owatonna, MN 55060","18th St SW, Owatonna",true,false,false,false,false,false,false,"['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']","['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']"
45,places/ChIJydaEmG9a94cRiO07UWP-c8E,Keller Wildlife Management Area,ChIJydaEmG9a94cRiO07UWP-c8E,"","",43.923405,-92.57744,https://www.dnr.state.mn.us/wmas/detail_report.html?id=WMA0031600,https://maps.google.com/?cid=13939764974159916424&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,nature_preserve,false,false,false,false,false,false,false,false,false,false,"","",US,en,55902,MN,Rochester,[],MN,"Rochester, MN 55902",Rochester,true,false,false,false,false,false,false,"['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']","['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']"
