CAMPING_UNIT_TYPE,CAMPING_UNIT_NAME,CAMPSITE_TYPE_NAME,CAMPING_UNIT_DESCRIP,CAMPGROUND_LOOP_NAME,CAMPGROUND_NAME,CAMPGROUND_TYPE_NAME,CONTAINING_MGMT_UNIT_NAME,LAM_PROGRAM_PROJECT_CODE,CONTAINING_MGMT_UNIT_TYPE_NAME,SHAPE_COLLECTION_METHOD,AMPS_30_FLAG,AMPS_50_FLAG,SITE_PAD_LENGTH_FT,SITE_PAD_WIDTH_FT,SITE_PAD_TYPE_NAME,PULL_THROUGH_BACK_IN_FLAG,LEFT_SLIDE_OUT_FLAG,RIGHT_SLIDE_OUT_FLAG,TENT_PAD_DIMENSIONS_FT_X_FT,TENT_PAD_TYPE_NAME,DISTANCE_TO_WATER_BODY,DISTANCE_TO_RESTROOM,DISTANCE_TO_SHOWER,DISTANCE_TO_DUMP_STATION,HIKE_IN_DISTANCE,PICNIC_TABLE_FLAG,ADA_ACCESSIBLE_FLAG,DIRECTIONS,FOOD_LOCKER_FLAG,WATER_FRONT_FLAG,PETS_ALLOWED_FLAG,CAPACITY_PEOPLE,CAPACITY_VEHICLES,FIRE_RING_FLAG,GRILL_TYPE_NAME,SEATING_TYPE_NAME,SHADE_TYPE_NAME,COUNTY_NAME,PAT_AREA_NAME,PAT_DISTRICT_NAME,DNR_REGION_NAME,DNR_REGION_CODE,MN_TOURISM_REGION_NAME,STABLE_PROD_GUID,Shape
Campsite,74,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,420',420',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{F28F9374-F2D4-438A-BD21-5E694A44C289},POINT (235063.21549999993 5403440.972999999)
Campsite,75,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,420',420',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{BB053822-8D74-47FF-B8C2-62B654AAE8D0},POINT (235041.58729999978 5403404.887)
Campsite,76,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,350',350',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{5B7DFE18-EC49-44E1-956E-223EF87BA54F},POINT (235033.5798000004 5403432.6428)
Campsite,77,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,420',420',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{A3062FEA-5F25-4620-B719-66B6E128EF22},POINT (235017.52159999963 5403393.901699999)
Campsite,78,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,350',350',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{CE79B146-53D1-4208-9402-79E4B44A1B6B},POINT (235007.13630000036 5403415.304500001)
Campsite,79,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,550',550',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{D04A2240-44CB-4A97-A7AA-3200C63D9176},POINT (234993.6802000003 5403376.388800001)
Campsite,80,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,550',550',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{2EF45A69-6C1F-4296-B4EE-69D2EE20A521},POINT (234977.22080000024 5403394.75)
Campsite,82,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,600',600',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,Kittson,1C,2,Northwest Region,1,Northwest,{FD949CAE-C1C7-4B5E-8E7D-D99E69EC5EAD},POINT (234948.95849999972 5403379.297499999)
Campsite,83,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,60,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,510',510',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{02B57C65-3FC6-4974-8575-E60219EF2CA6},POINT (234945.10830000043 5403342.6567)
Campsite,84,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,60,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,510',510',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{FF6F4395-A053-403B-888A-B412805F9CA5},POINT (234928.60259999987 5403362.4045)
Campsite,85,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,40,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,325',325',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,Kittson,1C,2,Northwest Region,1,Northwest,{E4B5C85F-B4DA-46BF-A565-6771D60ED8AC},POINT (234922.12359999958 5403322.7267)
Campsite,86,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,40,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,325',325',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{4E22D138-0BD2-40DC-AC3B-41B63E236CCA},POINT (234902.6185999997 5403346.192299999)
Campsite,88,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,300',300',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{8D05A5E7-6589-4CD8-A003-6B7E9D08AC67},POINT (234884.88350000046 5403322.3463)
Campsite,90,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,255',255',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{F71BDF31-44BB-4279-97E1-16F507F45B05},POINT (234869.4896999998 5403293.921599999)
Campsite,91,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,35,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,195',195',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{ED5867A3-46B5-4F0A-B188-4188DA1CB3BF},POINT (234880.13999999966 5403259.7849)
Campsite,92,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,210',210',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{38802DFF-7DF3-48B9-9CB3-E747B4DCAD9C},POINT (234851.92879999988 5403264.323100001)
Campsite,94,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,280',280',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{1BDB1D19-7C82-40F1-A66C-0A643577AD39},POINT (234849.96669999976 5403236.0781)
Campsite,95,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,159',159',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{7621608F-2AC9-4B20-AE8F-65A3256E0259},POINT (234884.90979999956 5403203.554)
Campsite,96,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,225',225',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{CBA2B607-5944-4B6D-B5A2-B9DBAB1D00C5},POINT (234859.2254999997 5403194.811000001)
Campsite,97,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,55,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,265',265',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{03A945A7-5CBC-467F-9881-551857CBE995},POINT (234895.68790000025 5403181.3488)
Campsite,98,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,45,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,270',270',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{9C5955E6-1AC5-441B-9E55-64D2538D289C},POINT (234872.22420000006 5403173.8411)
Campsite,99,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,40,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,370',370',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{7F602140-33C0-4454-8C93-5FE6364BB906},POINT (234908.1529000001 5403154.9202)
Campsite,100,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,40,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,375',375',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{3238E4DC-023B-4993-A65E-D1DC18CB4C64},POINT (234889.2516999999 5403141.1065)
Campsite,101,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,40,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,455',455',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{285C3073-C881-4E0C-8311-4995CB99C14D},POINT (234922.98120000027 5403136.008099999)
Campsite,103,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,40,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,480',480',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,Kittson,1C,2,Northwest Region,1,Northwest,{17751561-3E69-4152-9900-1B9B7809C4F4},POINT (234939.90170000028 5403111.316299999)
Campsite,104,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,40,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,480',480',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{67DEFF77-3932-4927-ACC1-33E5D68E430A},POINT (234922.3526999997 5403096.446)
Campsite,105,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,35,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,410',410',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{47820D5A-7AD3-408B-A7C6-CFE25B53F2F7},POINT (234954.93159999978 5403073.638599999)
Campsite,106,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,35,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,480',480',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{18496C70-7CB1-4912-9181-DBA8EEC8DA5F},POINT (234955.6001000004 5403104.604)
Campsite,107,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,35,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,390',390',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{DEB7B60D-31FB-4B48-B0BA-A08FE4DB954A},POINT (234978.55659999978 5403103.7585)
Campsite,108,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,35,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,324',324',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{29B2E608-5A35-4E68-9B97-99789027C397},POINT (234954.61510000005 5403129.9067)
Campsite,109,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,35,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,324',324',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{FA20CD31-58D7-4050-89A2-99BD4857EEEE},POINT (234977.7061999999 5403135.865900001)
Campsite,110,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,40,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,230',230',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{6F8D336A-0CE2-4888-B897-46AE6BF53F93},POINT (234942.68989999965 5403150.5166)
Campsite,111,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,35,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,230',230',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,Kittson,1C,2,Northwest Region,1,Northwest,{CD549389-8ACB-4670-995D-604B8B518910},POINT (234964.3230999997 5403159.9679000005)
Campsite,112,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,30,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,125',125',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{0EEF4DD8-D7D0-4670-B8E5-D0184B773456},POINT (234926.64979999978 5403183.4638)
Campsite,114,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,35,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,96',96',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Kittson,1C,2,Northwest Region,1,Northwest,{9612AFC6-C5D9-4E36-A972-9890167885D6},POINT (234909.15890000015 5403240.3531)
Campsite,115,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,40,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,165',165',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,Kittson,1C,2,Northwest Region,1,Northwest,{F8BCF1AB-EEE3-4463-84CA-29D0A228E8D7},POINT (234915.0734000001 5403273.9231)
Campsite,116,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,35,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,255',255',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,Kittson,1C,2,Northwest Region,1,Northwest,{472E6BD0-950A-429F-89A3-2A2DE05EF35B},POINT (234926.4989 5403300.1647)
Campsite,117,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,30,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,360',360',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{7A2243EF-14C2-4BAE-B7F2-7FB7BF14F7D5},POINT (234949.03940000013 5403323.3915)
Campsite,118,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,35,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,360',360',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{89BD9570-F0A1-456C-B4F2-5CC79BB4B27C},POINT (234961.93740000017 5403307.392200001)
Campsite,119,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,40,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,460',460',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{4D392FDF-5457-460C-B08C-AD3C7F463818},POINT (234971.69350000005 5403338.400699999)
Campsite,120,Drive-In,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,,,50,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,460',460',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{0D9A1DD8-9013-456B-A1C2-615E3B142949},POINT (234988.06410000008 5403315.466600001)
Campsite,121E,Drive-In Electric,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,t,,35,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,330',330',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{AB376EB5-6289-475F-9081-E4D3F629BCAC},POINT (235001.56969999988 5403353.893200001)
Campsite,122E,Drive-In Electric,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,t,,45,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,320',320',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,Kittson,1C,2,Northwest Region,1,Northwest,{EEE1562A-A2B5-4901-8FBB-1EC84338BED8},POINT (235010.60730000027 5403337.8642)
Campsite,123E,Drive-In Electric,,,Two Rivers Campground,,Lake Bronson State Park,SPK00208,State Park,Global Positioning System,t,,45,9,Gravel,B,,,10x16,Grass/ Bare Ground,.3 mile,300',300',1.5 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,Kittson,1C,2,Northwest Region,1,Northwest,{036345FA-B224-492E-BEEB-CF78AD378FA5},POINT (235020.10419999994 5403371.9925)
Campsite,BP11,Backpack,,,,,Itasca State Park,SPK00181,State Park,Heads-Up Digitizing,,,,,,,,,10x10,Grass/ Bare Ground,100',250',,,0.75 miles,,,,f,t,t,6,2,t,,,Fully,Clearwater,Itasca,ITASCA,Northwest Region,1,Northwest,{F8480611-818E-414B-8620-38E19D46718E},POINT (334915.9589999998 5227587.1515)
Campsite,1E,Drive-In Electric,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,t,,49,14,Gravel,B,,,12x16,Gravel/ Sand,.3 mile,372',372',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{69B4BF1C-3D61-4A21-96C5-5713809012B8},POINT (548002.7731999997 5167147.1712)
Campsite,2E,Drive-In Electric,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,t,,41,13,Gravel,B,,,12x12,Gravel/ Sand,.3 mile,290',290',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{69D5C7DA-7029-4FB5-8152-8E8BC45BEBC0},POINT (548007.6409 5167176.007300001)
Campsite,CH3E,Drive-In Electric,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,t,46,13,Gravel,B,,,12x12,Gravel/ Sand,.3 mile,165',165',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{6A4CDF53-5B0E-44C1-8776-22B23B30BCCA},POINT (548007.0073999995 5167214.8401)
Campsite,4,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,30,13,Gravel,B,,,16x16,Gravel/ Sand,.3 mile,471',471',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{DD8A0FE8-6FC9-4824-AB93-B61FB5D60270},POINT (547958.1679999996 5167260.9925)
Campsite,5,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,40,14,Gravel,B,,,12x12,Gravel/ Sand,.3 mile,500',500',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,No ,Carlton,2D,5,Northeast Region,2,Northeast,{40DC663A-C512-4332-B6F7-82527C489BF5},POINT (547928.3022999996 5167253.979599999)
Campsite,6,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,34,12,Gravel,B,,,16x16,Gravel/ Sand,.4 mile,579',579',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{545ABE7D-3DA8-48CC-837E-5B40F7642DC4},POINT (547943.1482999995 5167290.519200001)
Campsite,7,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,33,10,Gravel,B,,,12x12,Gravel/ Sand,.4 mile,618',618',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{EAC346F8-CA53-4937-91AD-30BBB49B1D4E},POINT (547915.909 5167289.6248)
Campsite,8,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,40,12,Gravel,B,,,12x12,Gravel/ Sand,.4 mile,695',695',.4 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{20C44A21-D7B2-4287-BBE0-F1C2FF5B0EC2},POINT (547938.1661 5167315.659)
Campsite,9,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,40,10,Gravel,B,,,12x16,Gravel/ Sand,.4 mile,765',765',.4 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{9CBD1D35-1EEC-4785-AB91-F9D122954F9A},POINT (547907.1129999999 5167328.555)
Campsite,10,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,38,12,Gravel,B,,,12x16,Gravel/ Sand,.4 mile,783',783',.4 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{24F7901B-39E2-49C7-9656-DA51B7B75B6E},POINT (547929.4859999996 5167358.0558)
Campsite,11,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,40,13,Gravel,B,,,12x12,Gravel/ Sand,.4 mile,863',863',.4 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{42B72826-43C4-4569-82EA-29358444DD73},POINT (547908.0743000004 5167374.117900001)
Campsite,12,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,40,10,Gravel,B,,,12x16,Gravel/ Sand,.4 mile,911',911',.4 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{DDAA6072-F934-45F7-92E3-356763A4313B},POINT (547887.1026999997 5167347.353)
Campsite,13,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,33,13,Gravel,B,,,12x12,Gravel/ Sand,.4 mile,963',963',.4 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{7329722F-8957-4C0A-81E0-B3903DDF4B29},POINT (547869.7631000001 5167375.5043)
Campsite,14,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,37,13,Gravel,B,,,16x16,Gravel/ Sand,.4 mile,.2 mile,.2 mile,.4 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{DC565CAE-2807-4633-A966-C5116FCAA6EA},POINT (547858.8184000002 5167342.1557)
Campsite,15,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,36,12,Gravel,B,,,12x12,Gravel/ Sand,.4 mile,.2 mile,.2 mile,.4 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{46444E7E-4C15-4E16-B861-259B7E5A15EB},POINT (547819.8288000003 5167359.9977)
Campsite,16,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,40,14,Gravel,B,,,12x16,Gravel/ Sand,.4 mile,998',998',.4 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{E72418EC-6E88-42D6-B264-F90037512EE4},POINT (547834.1668999996 5167332.3654)
Campsite,17,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,33,12,Gravel,B,,,12x16,Gravel/ Sand,.4 mile,964',962',.4 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{EB6D4F42-0F54-41B2-A509-4C3FA07BA28E},POINT (547804.8198999995 5167326.380899999)
Campsite,18,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,39,13,Gravel,B,,,16x16,Gravel/ Sand,.4 mile,875',875',.4 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{34B55315-7B87-45F8-9D62-5F355E9D8CD5},POINT (547815.8413000004 5167289.867000001)
Campsite,19,Drive-In,,,Jay Cooke Campground,,Jay Cooke State Park,SPK00187,State Park,Global Positioning System,,,40,11,Gravel,B,,,12x12,Gravel/ Sand,.4 mile,819',819',.4 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Carlton,2D,5,Northeast Region,2,Northeast,{2610A39B-3444-4158-A3D4-C476EDC95271},POINT (547846.0488 5167264.1994)
